Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
Ecuador;ECU;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.211312931098329;5.56248540459876;2.98629029042712;7.95869430252494;18.4987099089247;36.526949518423;42.3138481166949;39.7194265502452;23.6659091297439;25.6622752308209;38.5045195905883;38.3934521470191;42.0581082081689;52.4517426197108;64.4117127738952;76.4388929708548;80.2932180510227;86.0761296128588;101.574879392148;117.879580108106;118.254931109706;120.204022350187;134.428059623282;147.534587541081;146.489414418263;139.610067836577;133.857343836326;140.443928028297;138.797281980304;108.457073857002;134.441729462491;151.578012063633;166.505476479333;173.190597428931;
Egypt, Arab Rep.;EGY;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.3711592552687;6.4896265197427;6.8575556046079;1.87439488942458;8.98142542742935;16.8411424924764;24.3326026475158;31.267852810882;41.4114183682613;39.7799419093847;54.2998638432908;58.4078407032068;61.5689492767084;75.2966271163845;94.9324789481621;106.394666503483;120.689154014437;120.763679596819;129.851866745636;131.399310693;139.684216967792;154.56354453286;149.97093283737;154.72614580351;161.619652898739;173.322027008421;185.980120683362;179.983433902802;159.014426491768;169.017682888183;185.897727297563;183.015379370182;201.420466342193;218.688218620031;
Euro area;EMU;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.354223882733519;-3.27306145624191;-5.34646085644991;-5.33357953647469;-3.63734632037166;-1.62348621874369;-2.57290796951409;-0.88201743253049;-1.622230369867;-0.740060390721546;0.791890763852344;0.997211412402499;3.28121383115325;3.90242621843505;3.45700074552724;2.92441084634814;1.87045564077472;-0.481529354314524;-8.08341319858146;-5.19266548780062;-8.4668834602397;-9.74012974621742;-11.8333389207966;-16.2062685661204;-14.3861284751139;-14.4632283723932;-14.2726905551118;-16.4228209026467;-20.3327893095332;-28.4778206977731;-23.8283559678808;-25.3559329369605;-31.5187807055494;-32.6831370892084;
Eritrea;ERI;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.8845686512758;49.179829890644;107.654921020656;134.143377885784;153.341433778858;178.61482381531;160.874848116646;94.228432563791;106.34872417983;103.61482381531;123.359659781288;120.41312272175;112.758201701094;117.922235722965;83.5358444714459;65.0668286755772;61.0267314702309;40.674362089915;46.0814094775213;56.9866342648846;87.3025516403402;92.6792223572296;80.3159173754557;80.9234507897934;75.4556500607533;81.4094775212637;78.0376670716889;98.9975698663426;104.617253948967;103.979343863913;116.251518833536;127.794653705954;132.138517618469;136.3304981774;
Spain;ESP;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.48009611806099;6.9796720934266;0.713694906213425;5.53502495775007;11.1481000820159;6.68093736899031;15.0448123876204;18.8015486268662;28.4374539695766;35.2401949205945;35.3295756528803;43.1966925206935;46.4115226624389;53.6151913253188;60.298699861157;56.1586418660919;61.8996652253606;48.2214933860001;30.9127032202339;25.3996857075372;26.1706435499883;24.1883174894255;11.7179839611484;11.2317283732184;18.3345550007452;14.633905062061;21.3176314933947;18.4432412739391;10.8440487074875;-6.54261730839796;1.62327786295071;4.00343751933823;-3.69306717543813;-4.08941908189298;
Estonia;EST;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8.77620185763772;-33.5548612515953;-45.3243123768422;-43.6597311195526;-48.5453333033634;-45.98939563088;-47.1032789628398;-52.5298388365663;-56.4933654011853;-55.4908704024216;-54.4246892490279;-56.2468625203234;-51.1629591334687;-49.936188970557;-49.877997307699;-51.4674039275626;-42.473420396053;-47.8502800942056;-56.4464124714973;-44.5166220863584;-44.2169225351585;-46.9779046505878;-40.9676799008993;-43.1784635902508;-47.4971341230417;-48.5820464983854;-45.1432438979923;-40.9372104465274;-61.381465081256;-69.6981276270539;-67.7183623417524;-62.4921016680778;-71.3434781631415;-73.4054110753969;
Ethiopia;ETH;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.987428571428561;-22.464;-1.30285714285715;14.1211428571429;29.2068571428571;45.7005714285714;52.3794285714286;61.9154285714286;59.8217142857143;77.216;118.866285714286;124.992;140.489142857143;162.006857142857;150.189714285714;164.946285714286;190.345142857143;213.810285714286;215.876571428571;214.564571428571;263.817142857143;310.793142857143;377.330285714286;467.072;517.590857142857;632.854857142857;625.650285714286;698.610285714286;744.914285714286;723.579428571428;772.873142857143;738.166857142857;769.325714285714;785.248;
European Union;EUU;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.34664967975584;-5.11305385129799;-6.83665087092079;-7.11468921329323;-5.75024169506687;-3.12789719077162;-5.00719704855972;-5.20894354916122;-6.91578069667934;-6.46290151856581;-5.09156926140652;-5.36202125213798;-2.75668888519075;-2.56580030110484;-3.14636510879477;-2.71911450274723;-3.69884964158495;-6.03064502409567;-13.2495355494677;-10.4074496238791;-12.9372469447854;-14.6623759502089;-16.8849798987959;-20.5913764755776;-19.0109557481303;-18.8039011663667;-18.1532959649675;-19.8894642025503;-23.5745890382395;-30.6688605333996;-25.9415465168043;-27.7716283745108;-34.051156711032;-35.2942409973433;
Fragile and conflict affected situations;FCS;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3.82139867610939;-8.99744129503376;-13.4804410857665;-19.3898913600167;-18.4455815701651;-21.7890300601368;-21.6199125345566;-25.6907023393874;-27.4057041154053;-24.8535301454958;-22.6555702256782;-23.4841807050103;-20.3619772449418;-21.2272008855308;-20.223552820702;-20.6338697641889;-20.7533809737535;-19.0025662771359;-23.7440954286123;-17.5735343721432;-16.443345026599;-13.1966223993039;-12.3200405042239;-15.412376917824;-21.8998160651151;-20.9057536786977;-21.2710764458714;-18.6361765224191;-19.2862386830483;-27.22515089269;-24.1946911518509;-27.992848429945;-26.2219846932032;-25.224463202009;
Finland;FIN;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.21793754513022;-3.79182658618223;-1.52491187382394;10.4344593801466;4.48972187343266;15.4918881233304;11.5912154831733;5.89814001301885;4.75187723872501;2.31511288331774;13.0714862466252;16.8971049083879;31.7809135243001;25.3058182840028;3.59298689934586;24.2403007850433;21.0626007092779;6.40573255884267;1.51993198900158;17.1107063966621;3.55012431926753;-6.93537888030846;-5.14866734725092;-12.0666166306811;-18.230646922609;-13.1950941020378;-18.052616040209;-15.6279456907989;-21.493538599443;-29.7942951862299;-30.0817056816929;-33.9741970824989;-41.5100077899627;-44.6745467415547;
Fiji;FJI;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-12.120610989883;-1.51755604046816;6.4471335052569;11.337036302321;10.3550882761357;15.4731204126165;19.2818885141837;18.2404284864114;26.5324340408649;43.1561198174965;55.0882761356874;28.3277127554057;51.2894267010514;96.2904185677445;71.6722872445943;84.5665542551081;71.0077365602063;28.1194207498512;5.48502281293393;68.2701844872049;23.5270779607221;19.539773854394;36.1932156318191;54.7212854592343;60.4046816107915;57.9547708787939;52.8069827415195;64.1440190438405;60.5832176155525;6.55623884149972;33.1779408847451;42.2634397936917;42.6105931362825;49.4445546518548;
France;FRA;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.50834101982194;3.02623830824695;-2.08058591693292;-3.19718096570002;-0.839543782334218;2.97135275358984;0.819854596139225;6.52714704990796;4.90099690142083;4.12566376324768;5.19555543895587;3.7906878461355;5.06425090568958;5.33197708261848;5.9173797069948;3.12593104784655;1.26808229664228;-0.625456351437947;-3.9079657823763;-2.00117979266091;-5.53094695894284;-5.18446403723386;-6.44813055333105;-15.0739162700473;-13.7225835225409;-13.0420597901881;-12.0197286684681;-14.6585211966557;-16.1250278908492;-25.4286878715912;-17.7354630556318;-20.0795152200266;-26.190461965973;-28.7109895010921;
Faroe Islands;FRO;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;6.25;6.25;6.25;6.25;12.5;12.5;12.5;18.75;18.75;18.75;25;25;25;25;25;25;25;25;25;25;25;25;31.25;31.25;31.25;31.25;31.25;31.25;31.25;
Micronesia, Fed. Sts.;FSM;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;
Gabon;GAB;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-20.0460194772576;-19.4302659083175;-17.6348581336185;-18.2311668530131;-8.10688185633496;2.620193476253;-1.97851344125224;12.1870594526275;6.79111370375771;7.00986826114434;9.23144232171504;4.87417561939949;18.9749323481276;7.35501434057655;3.57137069985256;-7.52029556171308;-16.1343639103592;-10.5682757279665;-11.7025586181194;-3.45308119845089;-5.69247970443828;-4.55819681428549;-1.51669826454717;1.55234715538055;4.37509114773225;6.28230680731776;-6.84458704000778;-12.321552995317;-8.40179540777469;-10.4127169316027;-13.0701797028179;-9.52797627728355;-17.0272065853224;-15.7632913648664;
United Kingdom;GBR;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.56683449826795;-0.715524234313369;-3.46893742239633;-4.7594625406663;-5.88189859456053;-2.57185022239661;-6.15652588242038;-6.04207496020479;-6.62541764803011;-5.26072599783251;-3.34578424799667;-6.08417875627481;-3.7539318903729;-3.67899296919814;-3.96221952400913;-3.89237837186525;-5.52519207604155;-8.35843598386428;-17.0162500399068;-14.0505156298972;-21.1808355466576;-17.3732655141246;-19.2905244317017;-26.0810960649686;-28.6166954853677;-32.740104063145;-34.6538443185965;-35.8261080610318;-38.3782537755245;-45.1266529558993;-41.999609342683;-44.2172075279459;-47.6858016662324;-49.8085332877452;
Georgia;GEO;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-22.8415195980366;-39.3332115613774;-51.4370540464531;-68.3303035310968;-75.2892808786137;-79.993737442267;-82.4546906847353;-84.0899140927844;-85.8257443310805;-84.8869405375942;-88.7540699376933;-89.5812494382544;-88.5305314186143;-87.4969194594485;-85.5633547593989;-83.5271536965037;-80.8762941894482;-83.528893295874;-81.2375509920065;-81.6982548918984;-78.009144494023;-76.011504550502;-73.473139136057;-71.46941059474;-69.1308091746471;-68.0342817049234;-67.6118489911773;-67.7101363555973;-65.4321309802352;-66.5399658458657;-64.2129617549079;-60.9662894635365;-60.6957817614603;-60.9535324014879;
Ghana;GHA;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7.28497971958737;9.45993420842515;12.9251700680272;20.2037622560761;29.1654690045032;40.2254798633068;47.4689406278944;100.252307495768;118.539810290313;92.1752738654147;107.709750566893;145.290792373287;130.216217942576;114.518859186867;126.942608029127;175.963718820862;191.351282296956;176.305451758168;216.760882756859;255.402254798633;283.002778576219;362.316757688991;391.766471846955;373.801539395101;398.565999169621;412.280029382645;454.836958257481;508.619973811121;547.587109961355;632.835105873335;682.204337133914;659.726613650155;641.739324837916;671.9651240778;
Gibraltar;GIB;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41.1682892906815;67.5938803894298;69.7496522948539;100.417246175243;96.0361613351877;100.417246175243;106.884561891516;117.802503477051;126.495132127955;137.273991655076;143.393602225313;147.705146036161;152.086230876217;173.852573018081;182.545201668985;195.549374130737;193.324061196106;199.791376912378;228.025034770515;230.180806675939;219.332406119611;225.86926286509;247.566063977747;273.643949930459;308.344923504868;325.799721835883;351.877607788595;379.624478442281;398.887343532684;344.645340751043;346.175243393602;342.072322670376;337.552155771905;341.655076495132;
Guinea;GIN;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2.53431890179513;-12.7983104540655;-10.1900739176346;-8.73284054910243;-6.97993664202745;-3.78035902851108;-3.29461457233369;0.506863780359024;5.1636747624076;54.181626187962;66.3569165786695;79.3030623020063;89.8944033790919;93.2840549102429;85.0369588173179;96.0612460401267;104.836325237592;117.740232312566;131.0348468849;165.079197465681;180.200633579725;165.163674762408;139.693769799366;150.623020063358;202.777191129884;241.024287222809;245.311510031679;295.089757127772;408.342133051742;469.524815205913;436.187961985217;451.29883843717;430.770855332629;449.672650475185;
Gambia, The;GMB;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.2039151712887;6.28058727569332;11.3376835236542;27.8140293637847;22.1044045676998;26.4274061990212;25.6117455138662;36.8678629690049;42.8221859706362;117.128874388255;143.230016313214;152.610114192496;157.42251223491;166.557911908646;170.636215334421;200;215.905383360522;218.923327895595;254.15986949429;259.543230016313;278.140293637847;262.479608482871;264.029363784666;294.616639477977;315.171288743883;319.086460032626;327.079934747145;275.448613376835;279.282218597064;244.2088091354;289.559543230016;303.670473083197;286.460032626427;301.549755301794;
Guinea-Bissau;GNB;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.8579881656805;12.4852071005917;20.8284023668639;20.4142011834319;23.7869822485207;22.2485207100592;27.3372781065089;30.2958579881657;35.9171597633136;18.9940828402367;25.1479289940828;32.1301775147929;56.508875739645;59.585798816568;62.8994082840237;71.0650887573965;81.8343195266272;72.5443786982248;82.8994082840237;85.6804733727811;88.4023668639053;89.4674556213018;94.9704142011834;101.89349112426;114.497041420118;124.14201183432;81.4201183431952;108.639053254438;111.005917159763;98.9940828402367;98.8165680473373;103.491124260355;94.8520710059171;102.485207100592;
Equatorial Guinea;GNQ;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.21940928270041;4.21940928270041;8.57946554149087;1604.2194092827;1710.54852320675;1880.16877637131;2623.20675105485;3211.11111111111;3518.56540084388;3760.19690576653;4964.13502109705;4417.86216596343;4950.07032348804;8732.48945147679;8895.35864978903;8882.13783403657;9937.13080168776;9192.12376933896;7604.36005625879;7939.24050632912;8283.82559774965;7790.29535864979;7949.64838255978;7942.05344585092;7504.64135021097;7479.88748241913;6773.41772151899;7375.66807313643;7104.50070323488;6805.90717299578;6975.66807313643;7057.24331926864;6601.96905766526;6688.88888888889;
Greece;GRC;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0337567256746274;2.76574115907504;2.15991703289933;4.23845853698608;8.15077319587629;8.13691111841295;9.35818581344725;13.7912268451965;14.1108247422681;23.3035640941389;25.941081036678;25.8983396311661;30.7210590627182;30.3937600115004;33.0243459153078;31.4158315192837;36.0618094631782;30.7091222737914;23.498018236333;14.3597003737627;10.5689355978149;4.6779377336017;-5.17633075943648;-8.85876596705959;-10.8563170000411;-12.5133486671869;-12.22750749579;-14.5997196779891;-21.0725397379554;-32.7938247011952;-31.0552891526677;-29.256684601799;-34.2348389945373;-32.6037345463507;
Grenada;GRD;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.392927308447932;3.92927308447937;16.8958742632613;36.5422396856582;22.7897838899803;31.041257367387;78.5854616895874;55.7956777996071;57.7603143418467;12.770137524558;14.5383104125737;24.5579567779961;36.7387033398821;30.4518664047151;40.0785854616896;59.7249508840864;77.7996070726915;94.3025540275049;108.840864440079;133.398821218075;80.5500982318271;86.8369351669941;140.864440078585;116.110019646365;130.058939096267;150.687622789784;151.47347740668;181.925343811395;254.420432220039;201.768172888016;215.913555992141;232.809430255403;233.791748526523;245.579567779961;
Greenland;GRL;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.09090909090908;9.09090909090908;9.09090909090908;9.09090909090908;9.09090909090908;18.1818181818182;18.1818181818182;18.1818181818182;18.1818181818182;18.1818181818182;27.2727272727273;27.2727272727273;27.2727272727273;54800;55427.2727272727;56681.8181818182;55836.3636363636;57381.8181818182;49936.3636363636;58336.3636363636;61981.8181818182;48890.9090909091;48754.5454545454;43609.0909090909;47063.6363636364;46800;45636.3636363636;46109.0909090909;47527.2727272727;47854.5454545454;49754.5454545454;53572.7272727273;53072.7272727273;53909.0909090909;
Guatemala;GTM;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.73061516087059;23.9583599112086;37.4735284362004;48.5801035899268;73.3574873064068;70.1630393182456;77.8940116857602;122.029444033373;120.582757124997;146.959916311586;159.492766565458;171.433674380629;171.153012017452;176.470288061644;200.199015130253;204.345163677187;224.019595335902;194.983798127217;211.267318143546;200.540912918123;209.818079759141;220.955272625214;245.349934937361;270.874901130304;332.669099073814;359.872936493762;335.21292067461;378.138953384533;401.696731559207;349.536907100758;415.518077207665;383.550634041793;413.558543617483;419.720358227234;
Guam;GUM;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;50;50;50;50;50;50;50;50;0;50;50;50;50;50;50;50;0;0;50;50;50;100;100;50;50;50;50;
Guyana;GUY;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2.36857800119281;-7.77029905427281;-7.23353497486581;20.550396183011;30.5614722671892;34.7703842549203;46.8859163329641;49.0500127800971;48.0446451393031;41.6119962511715;40.2061855670103;38.3402913862145;37.9994887961149;42.5832836329556;26.3866405384681;13.7087841867598;36.9174405725484;36.789639601261;38.7918548180966;50.0553804208912;56.2068671721905;70.6228167334072;68.4757604157792;75.9478572037148;76.7572633552015;109.286870580216;110.343358609525;119.885831132317;137.999488796115;183.701116128483;182.959870495016;213.87918548181;218.693022066968;222.791173212916;
High income;HIC;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.425928086928368;-1.77532954138546;-2.43788098459839;-2.37527382004033;-1.4979023978961;0.774295727278626;1.59703264120234;1.60559886712848;2.43173163114063;4.52614810751124;4.83829426292047;4.27886110868714;6.50923250091932;7.51359827394361;7.96321212326314;7.87296481373066;9.07961896514743;7.01296285907302;0.778757117218833;5.46583952744497;4.71680760578087;3.45993499396243;3.66418544960608;2.32469537067521;2.07268660821408;1.20429979611572;1.08578716993564;1.75129203405293;-0.46077625519392;-8.09924947934535;-3.10148972364101;-3.63328204589807;-6.86075485371264;-6.59098640672056;
Hong Kong SAR, China;HKG;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.8521014829801;24.1077721626627;26.8788362158753;8.83025199533163;10.2247726449094;3.0016293662593;-1.80999477803809;21.4828089018756;29.9495210348045;19.5658067075102;19.4399659859093;16.8558082198817;27.0317854829459;16.2859580587999;22.7172464566278;21.0816024289257;26.7855257488379;23.0739378443855;28.8240883681512;20.4980553185539;28.9288129595969;27.4016031137731;31.7926167736265;35.6976740867987;26.2559103762952;28.6354699623049;25.9400244832968;25.7240121788707;24.1520018947447;-2.80330895466595;-1.44674026874555;-8.30976792231548;-2.63923091629737;-1.22159666479285;
Honduras;HND;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.72021691238775;13.3028300288087;18.789188273174;35.6380274529741;60.2270801559058;69.8229113709541;74.4534824605999;102.003897644467;104.685646500593;111.841213353669;149.398407049653;163.412980850703;191.598881545501;231.710726995425;200.60582952042;245.157600406711;267.183528215557;267.103033384172;246.136248093543;238.213862057278;302.092865615997;320.674461955601;328.749364514489;320.890527029317;358.346043043552;312.307236061685;296.000677851212;281.549737332656;330.117776648026;290.69649211998;339.357735976953;347.835112692764;401.995424504321;420.793085917641;
Heavily indebted poor countries (HIPC);HPC;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2.27917899519312;-1.94309808225393;0.153946740765697;7.96136487212246;13.2686078744675;21.2638310221863;31.731208657044;37.9137631388456;41.4553721241314;41.8433245824424;49.557340574223;56.6889275099323;62.8472975091651;71.6346041583967;80.4374222343793;96.4685651763465;111.671097708645;122.750092568192;135.693794428562;154.512157289203;177.529613481932;195.763545812082;208.367497389744;222.652854269312;250.64630944796;273.55952218134;290.362733880625;312.337922269405;332.557650802758;327.238232164361;364.643287221587;380.726301708926;382.329149139866;398.492222603985;
Croatia;HRV;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-26.158860453887;-31.7829134684227;-30.7064719692303;-33.5053863700694;-31.3112938943372;-28.3858372600276;-23.7807822308064;-20.7966333105779;-17.0061939093225;-19.3376513095456;-14.4865881882815;-11.0915932666211;-5.30686491616577;-5.39261392963585;-4.88228242228474;-4.10846001431925;2.00677666960822;-2.92004528879934;-9.78412893987578;-12.8336302635741;-14.8583059991009;-21.79689971528;-23.4864882865183;-26.417772523685;-24.9716945004079;-23.9306348757055;-21.7556902379327;-26.0473034849065;-25.1893970928587;-28.4391182004362;-27.1270750428745;-26.5946818961355;-22.308063737325;-22.2447926205897;
Haiti;HTI;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2.40889978976874;-9.19761737911703;-23.1341976173791;-63.7175893482831;-1.31394533987386;12.1758934828311;31.0178696566223;34.2589348283111;40.41695865452;48.4845830413455;51.3665031534688;70.9442887175894;69.7091800981079;56.8675543097407;60.2224947442186;62.1758934828311;91.2929222144359;89.4971969166083;85.9933426769446;127.654169586545;157.91871058164;141.643307638402;160.809390329362;182.787316047652;206.061667834618;213.419761737912;214.181850035039;211.641555711282;214.90014015417;201.725648213034;198.554660126139;196.890329362299;196.119481429573;207.796075683252;
Hungary;HUN;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5.38359329308001;-14.664854483839;-13.290646564895;-13.6405932640445;-13.7683493881118;-12.0710180255042;-13.8554558363394;-13.9895721137693;-13.4261454843602;-17.7849245008317;-15.6517843686787;-17.0658123782411;-13.3346145816194;-15.9084027304415;-15.3611530128461;-16.1016960869848;-18.2234985544477;-20.0301969020523;-28.5154710730547;-27.6238052244512;-28.8814564198144;-34.1133738816154;-38.0623377988062;-38.0131157423474;-34.2678149969651;-33.2666438991612;-29.2991525786965;-29.1264605884801;-28.7900637812771;-31.3489193961173;-29.504613185151;-34.223155659223;-40.5773636611255;-41.0622562229261;
IBRD only;IBD;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.919253212883918;-0.241135679331903;-0.161760470287044;-0.181103957196587;4.19456740760974;4.78834431900384;6.21573024718016;7.06228830247306;7.31707988787673;11.1372155703401;13.931378378382;18.3486539482118;28.115089095862;38.4899372914632;48.2824367779132;58.5944655615603;68.1735349050335;72.9364840123949;76.9817973034931;90.2397185781738;102.880557732174;109.731261091407;115.524790462474;118.740195336373;117.497255941148;118.465031073051;124.009587000948;132.408736283288;136.816442110755;132.48604699025;146.31157373638;148.379756018898;157.616860584511;162.458746296226;
IDA & IBRD total;IBT;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.983055266730403;-0.136277729806143;-0.0659738541171043;-0.125452675876325;4.21407603256636;5.12416916858146;6.55331218673751;7.54009212983585;7.95631910890379;11.85216487529;14.7124043927435;18.9192445518006;28.4216221352574;38.5789569100857;48.1268309133595;58.2206921729567;67.6156058734432;72.3351081092921;76.1068990500798;89.1785664439081;101.582020463709;108.052856559681;113.739767692101;117.145182464984;116.146094810862;117.712979694889;123.517123090777;131.702177879977;136.147477259442;132.186609034944;146.091643766064;148.126775350273;156.710713637269;161.661683892556;
IDA total;IDA;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.35841516365589;2.12411061127411;1.99886673642739;1.07420369764071;4.63461704640378;12.3634350331481;13.8304550622734;17.8399521364349;21.7361888174546;27.2640919698139;31.5487253863134;31.2192785856062;35.0294540787484;40.4979235594591;44.7724864537184;50.1633821299243;55.5885131841386;59.371445495937;57.2470050640655;66.3036587878389;73.5898795209334;71.8720419215172;75.2606187390431;82.762014429871;87.0195585813053;101.501255407134;112.901240499243;116.471130693171;121.726821912489;125.731723486327;141.350685708016;142.673354255686;137.177201832835;144.479671727361;
